Time,N,Hilos,Inicio,Fin,Max_Consumo_Memoria,PorCiento_Uso_Memoria,Promedio_PorCiento_Uso_Proc,Max_PorCiento_Uso_Proc,Promedio_Temp,Max_Temp,Promedio_Frecuencia_Proc,Max_Frecuencia,Nucleos,Tipo_Procesador_Intel(R) Core(TM) i7-3930K,Tipo_Procesador_Intel(R) Core(TM) i7-4930K,Tipo_Procesador_Intel(R) Core(TM) i7-8700,Tipo_Memoria_DDR3,Tipo_Memoria_DDR4,Tipo_Disco_HDD,ESTRATEGIA_OMP_NO_RECURSIVO
-0.5699323506328882,-0.8844817098752973,-0.7222914834505179,2023-07-16 20:44:22.824,2023-07-16 20:44:30.099,95392,-0.9383112686910838,33.37,33.9,-0.8455702668172544,-0.9976240580478924,0.9708021354781644,1.0055644622330824,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5759107376297047,-0.8844817098752973,-0.4330959428094701,2023-07-16 20:44:30.099,2023-07-16 20:44:35.913,95024,-0.9383112686910838,41.6785714285714,42.1,-0.6134899644761648,-0.757392338146034,1.084325071227764,1.226432523322433,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.579770281235205,-0.8844817098752973,-0.1439004021684224,2023-07-16 20:44:35.913,2023-07-16 20:44:40.785,94328,-0.9383112686910838,49.8818181818182,50.5,-0.4156695700716004,-0.5171606182441757,1.349807974762287,1.2371961718748956,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5742148324537436,-0.8844817098752973,0.14529513847262532,2023-07-16 20:44:40.785,2023-07-16 20:44:47.013,95620,-0.9383112686910838,46.7647058823529,59.2,-0.4489733953276518,-0.5171606182441757,1.2282765928749295,1.2345617124389778,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5768921990056175,-0.8844817098752973,0.43449067911367306,2023-07-16 20:44:47.013,2023-07-16 20:44:52.588,95396,-0.9383112686910838,54.76,66.7,-0.39899141387426484,-0.3730244690260448,1.3220371295873197,1.2347373430680404,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5794393245673926,-0.8844817098752973,0.7236862197547208,2023-07-16 20:44:52.588,2023-07-16 20:44:57.541,94820,-0.9383112686910838,67.1307692307692,75.4,-0.277921740791645,-0.3730244690260448,1.4485421912437673,1.2332319376760867,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.578477097334869,-0.8844817098752973,1.0128817603957685,2023-07-16 20:44:57.541,2023-07-16 20:45:02.728,95240,-0.9383112686910838,71.7928571428572,83.8,-0.19621980157332064,-0.32498389049164134,1.4363239754353312,1.2332821178558195,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5788140859152239,-0.8844817098752973,1.3020773010368163,2023-07-16 20:45:02.728,2023-07-16 20:45:07.833,95476,-0.9383112686910838,79.6769230769231,91.8,-0.11823268290626496,-0.22888831980791388,1.4306834544823843,1.2334577484848799,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5783360373950505,-0.8844817098752973,1.5912728416778639,2023-07-16 20:45:07.834,2023-07-16 20:45:13.056,95060,-0.9383112686910838,98.7777777777778,99.0,-0.24449901962523343,-0.42107946117536876,1.2770310481848943,1.2332068475862203,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.48343798028581547,-0.8844817098752973,-1.589878105373661,2023-07-16 20:45:13.056,2023-07-16 20:45:41.452,96076,-0.9383112686910838,8.45194805194804,8.9,-0.6357469325715976,-0.7093517596116307,0.573972527390361,0.6517691050342928,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5408012883859943,-0.8844817098752973,-1.3006825647326132,2023-07-16 20:45:41.452,2023-07-16 20:45:55.840,96028,-0.9383112686910838,16.83,17.2,-0.5921072687770924,-0.7093517596116307,0.6286300534880745,0.7764919417575876,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5603362984950316,-0.8844817098752973,-1.0114870240915657,2023-07-16 20:45:55.840,2023-07-16 20:46:05.458,95892,-0.9383112686910838,24.8807692307692,25.5,-0.44504091726295436,-0.6132561889279031,0.7776169617072659,0.8031376171951531,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5700546473525642,-0.8844817098752973,-0.7222914834505179,2023-07-16 20:46:05.458,2023-07-16 20:46:12.702,95304,-0.9383112686910838,33.3666666666667,33.7,-0.3249619691014232,-0.5171606182441757,0.882825872233089,0.7777715363407481,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5758644602070004,-0.8844817098752973,-0.4330959428094701,2023-07-16 20:46:12.702,2023-07-16 20:46:18.528,94796,-0.9383112686910838,41.56,42.9,-0.1769085971412794,-0.32498389049164134,0.9544569770823638,0.7748861760061705,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5797646629161226,-0.8844817098752973,-0.1439004021684224,2023-07-16 20:46:18.528,2023-07-16 20:46:23.401,95216,-0.9383112686910838,49.6928571428571,50.5,0.09000529154964616,-0.03671159205537951,1.3653153385949475,1.2337086493835374,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5741684731313444,-0.8844817098752973,0.14529513847262532,2023-07-16 20:46:23.401,2023-07-16 20:46:29.641,95588,-0.9383112686910838,45.0352941176471,58.9,0.00257606580460923,-0.03671159205537951,1.187035995213114,1.2343108115403203,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.577194711909329,-0.8844817098752973,0.43449067911367306,2023-07-16 20:46:29.641,2023-07-16 20:46:35.141,95568,-0.9383112686910838,53.4333333333333,66.7,0.009768425139675137,-0.03671159205537951,1.3149789441603896,1.2336333791139404,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5792403779230925,-0.8844817098752973,0.7236862197547208,2023-07-16 20:46:35.141,2023-07-16 20:46:40.143,94836,-0.9383112686910838,67.4076923076923,75.5,0.12316205448378313,0.011328986479023943,1.4474642523094534,1.2352391448653577,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.578286086771022,-0.8844817098752973,1.0128817603957685,2023-07-16 20:46:40.143,2023-07-16 20:46:45.377,95304,-0.9383112686910838,72.78,83.8,0.1803569957145225,0.1074245571627514,1.3651456490259335,1.2333573881254165,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5786622520705178,-0.8844817098752973,1.3020773010368163,2023-07-16 20:46:45.377,2023-07-16 20:46:50.519,95624,-0.9383112686910838,80.9,91.4,0.2038044581232917,0.15546513569715487,1.3276310516463525,1.2339595502821972,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5781389990136456,-0.8844817098752973,1.5912728416778639,2023-07-16 20:46:50.519,2023-07-16 20:46:55.790,93660,-0.9383112686910838,98.5625,99.0,0.045174219591691246,-0.13280716273910698,1.1970885489273517,1.2332319376760867,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.33310180254371974,-0.5347227318989048,-1.589878105373661,2023-07-16 20:46:55.801,2023-07-16 20:48:00.910,146016,-0.9383112686910838,8.68439716312056,40.3,-0.43966841896777825,-0.22888831980791388,0.4918740487075613,0.7314301403584651,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.4656086664612857,-0.5347227318989048,-1.3006825647326132,2023-07-16 20:48:00.910,2023-07-16 20:48:33.660,148564,-0.9383112686910838,16.7846153846154,17.3,-0.3893352678577428,-0.5171606182441757,0.47310940799472523,0.6039223036600571,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5092963716672181,-0.5347227318989048,-1.0114870240915657,2023-07-16 20:48:33.660,2023-07-16 20:48:55.742,148572,-0.9383112686910838,25.0,25.5,-0.19219779210151916,-0.32498389049164134,0.6684152723126818,0.7741334733101959,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5313945146334338,-0.5347227318989048,-0.7222914834505179,2023-07-16 20:48:55.742,2023-07-16 20:49:12.427,148380,-0.9383112686910838,33.3695652173913,33.9,-0.014649286688713683,-0.13280716273910698,0.9103025755801576,1.0021020298315906,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.545232323968768,-0.5347227318989048,-0.4330959428094701,2023-07-16 20:49:12.427,2023-07-16 20:49:25.733,148236,-0.9383112686910838,41.4888888888889,42.4,0.2557240181644061,0.1074245571627514,1.0546824459617727,1.235264234955224,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5525865685131175,-0.5347227318989048,-0.1439004021684224,2023-07-16 20:49:25.733,2023-07-16 20:49:37.243,147972,-0.9383112686910838,50.0833333333333,50.5,0.24955510467611547,0.15546513569715487,1.081520792463515,1.2343609917200509,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5419312912388711,-0.5347227318989048,0.14529513847262532,2023-07-16 20:49:37.243,2023-07-16 20:49:51.355,148496,-0.9383112686910838,46.8914285714286,58.7,0.14724803417020735,0.05938397862834795,0.9172765391978753,0.7478139690408848,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5501125261442456,-0.5347227318989048,0.43449067911367306,2023-07-16 20:49:51.355,2023-07-16 20:50:03.470,148316,-0.9383112686910838,55.4375,67.0,0.2548845189660931,0.20352012784647885,1.3154599764764272,1.2350384241464307,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5538064890412209,-0.5347227318989048,0.7236862197547208,2023-07-16 20:50:03.470,2023-07-16 20:50:14.682,148564,-0.9383112686910838,66.765625,75.1,0.26393816553493,0.15546513569715487,1.2090156249789874,1.2332570277659531,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.552906489197018,-0.5347227318989048,1.0128817603957685,2023-07-16 20:50:14.682,2023-07-16 20:50:26.114,148744,-0.9383112686910838,73.8848484848485,83.8,0.20317780461910642,0.05938397862834795,1.0811479275946334,1.2332570277659531,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5555099330841139,-0.5347227318989048,1.3020773010368163,2023-07-16 20:50:26.114,2023-07-16 20:50:36.910,125684,-0.9383112686910838,91.4,91.4,0.286573413493115,0.05938397862834795,1.4926070783851537,1.2332068475862203,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5555885117465569,-0.5347227318989048,1.5912728416778639,2023-07-16 20:50:36.910,2023-07-16 20:50:47.687,142340,-0.9383112686910838,98.75,99.0,0.19001083920015358,0.011328986479023943,1.277702096400131,1.2332319376760867,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.33287449403501396,-0.5347227318989048,-1.589878105373661,2023-07-16 20:50:47.687,2023-07-16 20:51:52.851,148852,-0.9383112686910838,8.46907894736842,8.9,-0.32581020258618004,-0.46912003970977223,0.47758767373996197,0.4594786563021805,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.4639213730382622,-0.5347227318989048,-1.3006825647326132,2023-07-16 20:51:52.851,2023-07-16 20:52:26.014,148744,-0.9383112686910838,16.7869565217391,17.3,-0.20566690502822976,-0.3730244690260448,0.6052462165790801,0.8856087425843039,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5090854553824823,-0.5347227318989048,-1.0114870240915657,2023-07-16 20:52:26.014,2023-07-16 20:52:48.147,148548,-0.9383112686910838,25.0848484848485,25.7,-0.0009092815769347615,-0.08475217058978296,0.8108984014532344,0.799850815422724,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5316706558353301,-0.5347227318989048,-0.7222914834505179,2023-07-16 20:52:48.147,2023-07-16 20:53:04.764,148288,-0.9383112686910838,33.256,34.0,0.14463033987119092,-0.03671159205537951,1.1539366859830136,1.2361674781903949,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5448942338375142,-0.5347227318989048,-0.4330959428094701,2023-07-16 20:53:04.765,2023-07-16 20:53:18.153,147684,-0.9383112686910838,41.6567567567568,42.4,0.31658121237405157,0.20352012784647885,1.1094280270572716,1.0078476604108773,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5527124483444531,-0.5347227318989048,-0.1439004021684224,2023-07-16 20:53:18.153,2023-07-16 20:53:29.632,148404,-0.9383112686910838,49.9484848484848,50.5,0.348016179822954,0.29960128491528576,1.0665596303058804,1.2334577484848799,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5416777461628469,-0.5347227318989048,0.14529513847262532,2023-07-16 20:53:29.632,2023-07-16 20:53:43.807,148796,-0.9383112686910838,46.1238095238095,58.9,0.22449643832892824,0.20352012784647885,0.8985508142306668,0.7771944642738317,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5499841360872557,-0.5347227318989048,0.43449067911367306,2023-07-16 20:53:43.807,2023-07-16 20:53:55.952,148276,-0.9383112686910838,55.6972972972973,67.2,0.3335415805302023,0.29960128491528576,1.2472104193557771,1.2346118926187106,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5540056322447892,-0.5347227318989048,0.7236862197547208,2023-07-16 20:53:55.952,2023-07-16 20:54:07.116,148860,-0.9383112686910838,66.0323529411765,75.1,0.33484745880861594,0.2515607063808823,1.2271153577752394,1.2332821178558195,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5531395511593029,-0.5347227318989048,1.0128817603957685,2023-07-16 20:54:07.116,2023-07-16 20:54:18.491,148580,-0.9383112686910838,73.9903225806452,83.3,0.2787826050028921,0.20352012784647885,1.0751124014115487,1.2332570277659531,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5550132400983557,-0.5347227318989048,1.3020773010368163,2023-07-16 20:54:18.491,2023-07-16 20:54:29.408,148756,-0.9383112686910838,84.0766666666667,91.9,0.3911734545968776,0.2515607063808823,1.1637151241572177,1.2332570277659531,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5540333307216647,-0.5347227318989048,1.5912728416778639,2023-07-16 20:54:29.408,2023-07-16 20:54:40.565,148316,-0.9383112686910838,98.425,99.0,0.22621854573607278,0.1074245571627514,1.1138797642733844,1.2332068475862203,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.11070935579493314,-0.18496375392251252,-1.589878105373661,2023-07-16 20:54:40.625,2023-07-16 20:56:40.042,213284,-0.5507143487787599,8.48205128205133,12.0,-0.25852786984212234,0.05938397862834795,0.46622024907509374,0.9512945978531813,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.35260420019417693,-0.18496375392251252,-1.3006825647326132,2023-07-16 20:56:40.042,2023-07-16 20:57:40.388,213192,-0.5507143487787599,16.7945054945055,17.3,-0.1471453349830793,-0.27694331195723787,0.567616908911192,0.6497618978450218,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.43416591980104363,-0.18496375392251252,-1.0114870240915657,2023-07-16 20:57:40.388,2023-07-16 20:58:20.817,212980,-0.5507143487787599,25.0905511811023,25.7,0.025786526544403252,-0.08475217058978296,0.6835427650485217,1.0004962640801733,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.4741572378790266,-0.18496375392251252,-0.7222914834505179,2023-07-16 20:58:20.817,2023-07-16 20:58:51.479,212940,-0.5507143487787599,33.3416666666667,34.4,0.24734154851406165,0.1074245571627514,1.0619188263317987,1.234712252978174,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.49887056914861233,-0.18496375392251252,-0.4330959428094701,2023-07-16 20:58:51.479,2023-07-16 20:59:16.107,213296,-0.5507143487787599,41.1644736842105,42.2,0.3723269833243004,0.29960128491528576,1.1737939126531087,1.235138784505894,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.511969078126442,-0.18496375392251252,-0.1439004021684224,2023-07-16 20:59:16.107,2023-07-16 20:59:37.536,212644,-0.5507143487787599,49.9421875,50.5,0.35672457758603787,0.29960128491528576,1.0773224500514806,1.234636982708577,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.49470101062733113,-0.18496375392251252,0.14529513847262532,2023-07-16 20:59:37.536,2023-07-16 21:00:03.182,213236,-0.5507143487787599,46.6347826086957,58.9,0.2893672908945394,0.2515607063808823,0.8974516855791801,1.2332821178558195,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5071824299726525,-0.18496375392251252,0.43449067911367306,2023-07-16 21:00:03.182,2023-07-16 21:00:25.780,213324,-0.5507143487787599,56.1779411764706,67.0,0.3660859487227803,0.3476562770646098,1.2787896875754308,1.234235541270721,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5168627487067753,-0.18496375392251252,0.7236862197547208,2023-07-16 21:00:25.780,2023-07-16 21:00:46.014,213232,-0.5507143487787599,65.9196078431373,75.3,0.3906987312766114,0.3476562770646098,1.1950986879830532,1.233407568305147,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5149676389024748,-0.18496375392251252,1.0128817603957685,2023-07-16 21:00:46.014,2023-07-16 21:01:06.710,213224,-0.5507143487787599,73.4079365079365,83.8,0.3317826699578241,0.2515607063808823,1.0691510915421416,1.2332570277659531,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5178835997410361,-0.18496375392251252,1.3020773010368163,2023-07-16 21:01:06.710,2023-07-16 21:01:26.695,213080,-0.5507143487787599,84.8033333333334,91.9,0.3364575592299345,0.3476562770646098,1.1146803653913893,1.2332570277659531,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5169112169463228,-0.18496375392251252,1.5912728416778639,2023-07-16 21:01:26.695,2023-07-16 21:01:46.917,213196,-0.5507143487787599,96.7810810810811,99.5,0.2943969396539094,0.15546513569715487,1.1043435637262944,1.2332319376760867,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.11394283356134452,-0.18496375392251252,-1.589878105373661,2023-07-16 21:01:46.917,2023-07-16 21:03:45.544,213188,-0.5507143487787599,8.49475218658897,14.7,-0.1676470624306134,-0.03671159205537951,0.4445591676505823,0.6885762668675405,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.3529684859429015,-0.18496375392251252,-1.3006825647326132,2023-07-16 21:03:45.544,2023-07-16 21:04:45.801,213164,-0.5507143487787599,16.7174193548387,17.3,-0.11274432382875309,-0.27694331195723787,0.5446687315156384,0.6538264924032954,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.4351725530482388,-0.18496375392251252,-1.0114870240915657,2023-07-16 21:04:45.801,2023-07-16 21:05:25.984,212816,-0.5507143487787599,25.0423076923077,25.5,0.09763111862828702,-0.03671159205537951,0.6991386260959489,0.7739829327709995,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.4728454955077857,-0.18496375392251252,-0.7222914834505179,2023-07-16 21:05:25.984,2023-07-16 21:05:56.967,213172,-0.5507143487787599,32.9472972972973,34.0,0.2559054336419918,0.1074245571627514,0.9974307124498173,1.2318519827334629,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.49851353971287166,-0.18496375392251252,-0.4330959428094701,2023-07-16 21:05:56.967,2023-07-16 21:06:21.682,213092,-0.5507143487787599,41.5084745762712,42.1,0.3814895145526737,0.2515607063808823,1.1052786071137821,1.234837703427504,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.512692743832156,-0.18496375392251252,-0.1439004021684224,2023-07-16 21:06:21.682,2023-07-16 21:06:42.934,211576,-0.5507143487787599,50.0285714285714,50.5,0.38726258998817453,0.3476562770646098,1.018937989850322,1.2330813971368904,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.4951900951314165,-0.18496375392251252,0.14529513847262532,2023-07-16 21:06:42.934,2023-07-16 21:07:08.461,213260,-0.5507143487787599,45.3824561403509,58.9,0.3145184957995626,0.29960128491528576,0.8813478891225764,1.2330312169571598,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5089977694739465,-0.18496375392251252,0.43449067911367306,2023-07-16 21:07:08.461,2023-07-16 21:07:30.615,213296,-0.5507143487787599,56.8333333333334,67.0,0.4086863034585036,0.39569685559901324,1.2375896520178946,1.2334828385747465,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5173625825458397,-0.18496375392251252,0.7236862197547208,2023-07-16 21:07:30.615,2023-07-16 21:07:50.727,213336,-0.5507143487787599,66.7390243902439,75.5,0.3984335608971098,0.29960128491528576,1.1699646967760018,1.2332570277659531,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5153266011710192,-0.18496375392251252,1.0128817603957685,2023-07-16 21:07:50.727,2023-07-16 21:08:11.336,213096,-0.5507143487787599,73.44,83.7,0.36260648323122496,0.2515607063808823,1.080708012178606,1.2332570277659531,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5180541599510219,-0.18496375392251252,1.3020773010368163,2023-07-16 21:08:11.336,2023-07-16 21:08:31.279,212840,-0.5507143487787599,83.671875,91.8,0.4117910077467392,0.3476562770646098,1.1214216685972855,1.2332821178558195,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.5179599466367883,-0.18496375392251252,1.5912728416778639,2023-07-16 21:08:31.279,2023-07-16 21:08:51.245,211776,-0.5507143487787599,97.25,99.0,0.32277894747974123,0.2515607063808823,1.0966488017642826,1.2332570277659531,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.2467896027076483,0.16479522405387986,-1.589878105373661,2023-07-16 21:08:51.330,2023-07-16 21:12:18.049,289476,-0.5507143487787599,8.46497461928939,8.9,-0.17845227122462368,-0.08475217058978296,0.5217526626472879,0.7814848696408975,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.16170823859055805,0.16479522405387986,-1.3006825647326132,2023-07-16 21:12:18.049,2023-07-16 21:14:05.012,289500,-0.5507143487787599,16.6352380952381,17.3,-0.2346126788802265,-0.32498389049164134,0.5449530617437042,0.9029710847714938,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.30733898401148896,0.16479522405387986,-1.0114870240915657,2023-07-16 21:14:05.012,2023-07-16 21:15:16.412,289448,-0.5507143487787599,25.0836734693877,25.7,-0.0625502331291447,-0.13280716273910698,0.699236847269914,0.7743341940291227,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.3784481362793982,0.16479522405387986,-0.7222914834505179,2023-07-16 21:15:16.412,2023-07-16 21:16:10.447,289456,-0.5507143487787599,33.2353448275862,33.9,0.15213693718663074,0.1074245571627514,1.012040930460532,1.006743696456777,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.4217426328592891,0.16479522405387986,-0.4330959428094701,2023-07-16 21:16:10.447,2023-07-16 21:16:53.909,287772,-0.5507143487787599,41.743023255814,42.4,0.3735821601614815,0.2515607063808823,1.1337940766778762,1.2376477934924823,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.4455184951741735,0.16479522405387986,-0.1439004021684224,2023-07-16 21:16:53.909,2023-07-16 21:17:31.565,289372,-0.5507143487787599,49.4098039215686,50.5,0.3594600283674088,0.2515607063808823,0.9907297389240709,0.7751119868149637,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.4212273977825652,0.16479522405387986,0.14529513847262532,2023-07-16 21:17:31.565,2023-07-16 21:18:15.153,289424,-0.5507143487787599,46.4213483146068,58.8,0.284398585870138,0.29960128491528576,0.8832885908786758,1.2337086493835374,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.4434464410786558,0.16479522405387986,0.43449067911367306,2023-07-16 21:18:15.153,2023-07-16 21:18:53.316,289272,-0.5507143487787599,57.2175,67.0,0.40123151294840975,0.39569685559901324,1.1454435976798183,1.2352391448653577,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.4585457718922086,0.16479522405387986,0.7236862197547208,2023-07-16 21:18:53.316,2023-07-16 21:19:27.791,289536,-0.5507143487787599,68.0189189189189,75.5,0.4079181205765769,0.3476562770646098,1.1147521043633326,1.2332821178558195,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.45922571544570495,0.16479522405387986,1.0128817603957685,2023-07-16 21:19:27.791,2023-07-16 21:20:02.100,283320,-0.5507143487787599,79.32,84.1,0.3853539934961974,0.29960128491528576,1.0697785876234058,1.2332319376760867,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.4649095624741256,0.16479522405387986,1.3020773010368163,2023-07-16 21:20:02.100,2023-07-16 21:20:35.021,289500,-0.5507143487787599,67.1375,91.0,0.36200341975633027,0.3476562770646098,1.046415687176713,1.2332319376760867,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.4611965292331514,0.16479522405387986,1.5912728416778639,2023-07-16 21:20:35.021,2023-07-16 21:21:08.848,289548,-0.5507143487787599,96.7489795918367,99.0,0.311202141695192,0.20352012784647885,1.1805412938515656,1.2332570277659531,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.24696355765999517,0.16479522405387986,-1.589878105373661,2023-07-16 21:21:08.848,2023-07-16 21:24:35.609,288580,-0.5507143487787599,8.48059701492543,8.9,-0.20342609250901716,-0.13280716273910698,0.477243728067574,0.7290214917313405,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.1676080018800991,0.16479522405387986,-1.3006825647326132,2023-07-16 21:24:35.610,2023-07-16 21:26:21.132,289196,-0.5507143487787599,16.795652173913,17.3,-0.26152424939798324,-0.42107946117536876,0.5521153018431675,0.6402778438757194,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.3075163910359833,0.16479522405387986,-1.0114870240915657,2023-07-16 21:26:21.132,2023-07-16 21:27:32.488,285272,-0.5507143487787599,25.0428571428571,25.7,-0.10483513643136069,-0.22888831980791388,0.7164887724207151,0.7737822120520726,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.37720731085412595,0.16479522405387986,-0.7222914834505179,2023-07-16 21:27:32.488,2023-07-16 21:28:26.826,289412,-0.5507143487787599,32.9583333333334,34.0,0.18688102713679403,0.05938397862834795,1.0405715278721601,1.2328555863280994,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.4210338606131251,0.16479522405387986,-0.4330959428094701,2023-07-16 21:28:26.826,2023-07-16 21:29:10.462,281220,-0.5507143487787599,41.6857142857143,42.1,0.3732723184058067,0.2515607063808823,1.1107379997710005,1.2332821178558195,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.44614128912044404,0.16479522405387986,-0.1439004021684224,2023-07-16 21:29:10.462,2023-07-16 21:29:47.966,289164,-0.5507143487787599,50.0039215686275,50.5,0.3850174438741236,0.29960128491528576,1.0038794463514435,1.2325043250699763,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.4198616630373439,0.16479522405387986,0.14529513847262532,2023-07-16 21:29:47.966,2023-07-16 21:30:31.888,289264,-0.5507143487787599,46.585,58.7,0.2822229559499361,0.29960128491528576,0.89250721481372,1.2344362619896478,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.44316506648624393,0.16479522405387986,0.43449067911367306,2023-07-16 21:30:31.888,2023-07-16 21:31:10.119,285616,-0.5507143487787599,64.5560606060606,67.0,0.42848016384643567,0.39569685559901324,1.2036996547224181,1.2336835592936732,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.45935039135152306,0.16479522405387986,0.7236862197547208,2023-07-16 21:31:10.119,2023-07-16 21:31:44.397,288836,-0.5507143487787599,54.2055555555556,75.3,0.3911703969349099,0.29960128491528576,0.983971635807664,0.7347671223106271,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.4543003660633152,0.16479522405387986,1.0128817603957685,2023-07-16 21:31:44.397,2023-07-16 21:32:19.909,270668,-0.5507143487787599,82.0936170212766,83.7,0.42113310453281166,0.2515607063808823,1.059352803336528,0.7314552304483316,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0
