Time,N,Hilos,Inicio,Fin,Max_Consumo_Memoria,PorCiento_Uso_Memoria,Promedio_PorCiento_Uso_Proc,Max_PorCiento_Uso_Proc,Promedio_Temp,Max_Temp,Promedio_Frecuencia_Proc,Max_Frecuencia,ESTRATEGIA,Tipo_Memoria,Tipo_Disco,Nucleos,Tipo_Procesador
4.809275,1500,10,2022-07-29 22:51:52.969,2022-07-29 22:51:57.779,55072,0,70.5333333333333,83,43222.2222222222,44000,3375.98,3400.21,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
4.689407,1500,11,2022-07-29 22:51:57.779,2022-07-29 22:52:02.468,54800,0,81.95,91.7,43375,44000,3400.02625,3400.03,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
4.75621,1500,12,2022-07-29 22:52:02.468,2022-07-29 22:52:07.224,54708,0,98.2,98.5,43000,43000,3400.028,3400.03,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
73.997371,2000,1,2022-07-29 22:52:07.249,2022-07-29 22:53:21.247,96120,1,8.02045454545456,8.3,35946.9696969697,41000,2616.58742424243,3608.46,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
36.715194,2000,2,2022-07-29 22:53:21.247,2022-07-29 22:53:57.962,95928,1,16.3430769230769,16.8,36476.9230769231,38000,2682.52261538462,3442.11,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
24.425477,2000,3,2022-07-29 22:53:57.962,2022-07-29 22:54:22.388,95972,1,24.588,25,38500,40000,2865.4968,3258.51,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
18.27832,2000,4,2022-07-29 22:54:22.388,2022-07-29 22:54:40.666,95448,1,32.7352941176471,33.3,39647.0588235294,41000,3056.26882352941,3325.13,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
14.636397,2000,5,2022-07-29 22:54:40.666,2022-07-29 22:54:55.302,95864,1,40.9481481481481,41.6,41000,42000,3237.07037037037,3441.5,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
12.403203,2000,6,2022-07-29 22:54:55.302,2022-07-29 22:55:07.706,96104,1,48.4409090909091,50.2,42590.9090909091,43000,3380.01954545454,3400.48,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
15.428301,2000,7,2022-07-29 22:55:07.706,2022-07-29 22:55:23.134,96104,1,43.8130434782609,58.3,42000,44000,3165.67043478261,3400.47,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
13.463325,2000,8,2022-07-29 22:55:23.134,2022-07-29 22:55:36.597,95904,1,54.7391304347826,66.8,42434.7826086957,44000,3282.64086956522,3400.18,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
12.070188,2000,9,2022-07-29 22:55:36.597,2022-07-29 22:55:48.667,95896,1,67.0304347826087,75.2,42869.5652173913,44000,3390.66,3442.28,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
12.392163,2000,10,2022-07-29 22:55:48.667,2022-07-29 22:56:01.060,95644,1,73.2666666666667,83.3,42833.3333333333,44000,3395.86041666667,3441.91,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
12.002272,2000,11,2022-07-29 22:56:01.060,2022-07-29 22:56:13.062,96080,1,82.4227272727273,91.7,42818.1818181818,44000,3405.69727272727,3483.22,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
13.275438,2000,12,2022-07-29 22:56:13.062,2022-07-29 22:56:26.337,96148,1,95.8941176470588,99,42588.2352941177,43000,3400.02294117647,3400.03,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
73.969516,2000,1,2022-07-29 22:56:26.337,2022-07-29 22:57:40.307,96156,1,8.02721088435376,8.3,35448.9795918367,40000,2583.7287755102,3425.05,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
36.708718,2000,2,2022-07-29 22:57:40.307,2022-07-29 22:58:17.016,96108,1,16.2859154929577,16.9,36042.2535211268,38000,2637.21943661972,3133.66,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
24.431454,2000,3,2022-07-29 22:58:17.016,2022-07-29 22:58:41.447,84452,1,24.624,25.1,37840,39000,2828.7964,3075.01,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
18.313089,2000,4,2022-07-29 22:58:41.447,2022-07-29 22:58:59.760,95868,1,32.978125,33.5,40281.25,42000,3005.9128125,3259.29,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
14.715332,2000,5,2022-07-29 22:58:59.760,2022-07-29 22:59:14.476,95900,1,41.1533333333333,41.6,42100,43000,3202.809,3400.12,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
12.347059,2000,6,2022-07-29 22:59:14.476,2022-07-29 22:59:26.823,95908,1,49.4833333333333,50,43250,44000,3386.52166666667,3441.87,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
15.433821,2000,7,2022-07-29 22:59:26.823,2022-07-29 22:59:42.256,95924,1,43.2931034482759,58.5,42931.0344827586,45000,3173.36517241379,3400.22,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
13.458823,2000,8,2022-07-29 22:59:42.256,2022-07-29 22:59:55.715,95800,1,55.7148148148148,66.8,42925.9259259259,45000,3338.60925925926,3483.49,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
12.048974,2000,9,2022-07-29 22:59:55.715,2022-07-29 23:00:07.764,95748,1,66.904347826087,75.1,44173.9130434783,45000,3390.95043478261,3441.76,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
13.201801,2000,10,2022-07-29 23:00:07.764,2022-07-29 23:00:20.966,96068,1,67.6740740740741,83.7,44222.2222222222,45000,3373.81259259259,3441.66,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
11.925974,2000,11,2022-07-29 23:00:20.966,2022-07-29 23:00:32.892,96068,1,83.2260869565218,91.7,43826.0869565217,44000,3389.53130434783,3400.03,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
13.3343,2000,12,2022-07-29 23:00:32.892,2022-07-29 23:00:46.226,95992,1,97.3,98.5,43944.4444444445,45000,3400.02111111111,3400.04,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
162.850631,2500,1,2022-07-29 23:00:46.251,2022-07-29 23:03:29.101,148872,1,8.02769784172663,8.3,34787.7697841727,39000,2600.02456834532,3608.37,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
81.451711,2500,2,2022-07-29 23:03:29.101,2022-07-29 23:04:50.553,148828,1,16.2763005780347,17,36791.9075144509,39000,2681.9412716763,3108.41,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
54.146982,2500,3,2022-07-29 23:04:50.553,2022-07-29 23:05:44.700,148912,1,24.6247787610619,25.1,38654.8672566372,40000,2842.8389380531,3217.19,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
40.565831,2500,4,2022-07-29 23:05:44.700,2022-07-29 23:06:25.266,148216,1,32.9090909090909,33.3,39818.1818181818,41000,3096.99090909091,3400.02,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
32.963243,2500,5,2022-07-29 23:06:25.266,2022-07-29 23:06:58.229,148900,1,40.8057142857143,41.8,42357.1428571429,44000,3179.99771428571,3441.77,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
27.583712,2500,6,2022-07-29 23:06:58.229,2022-07-29 23:07:25.813,148924,1,48.9545454545455,50.2,43436.3636363636,45000,3383.45090909091,3441.68,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
34.07989,2500,7,2022-07-29 23:07:25.813,2022-07-29 23:07:59.893,148780,1,45.2544117647059,58.5,42852.9411764706,45000,3187.09838235294,3400.41,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
30.074631,2500,8,2022-07-29 23:07:59.893,2022-07-29 23:08:29.968,134952,1,66.34375,66.8,42250,43000,3364.07125,3400.13,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
26.74947,2500,9,2022-07-29 23:08:29.968,2022-07-29 23:08:56.717,148724,1,58.06,75.1,43240,44000,3378.1044,3400.72,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
27.316577,2500,10,2022-07-29 23:08:56.717,2022-07-29 23:09:24.034,148824,1,59.6857142857143,83.4,43095.2380952381,45000,3340.93904761905,3442.95,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
26.703163,2500,11,2022-07-29 23:09:24.034,2022-07-29 23:09:50.737,148716,1,82.9903846153846,91.7,43307.6923076923,45000,3400.82730769231,3525.02,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
28.873478,2500,12,2022-07-29 23:09:50.737,2022-07-29 23:10:19.610,148828,1,96.335,98.6,43400,45000,3386.6875,3400.09,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
164.799935,2500,1,2022-07-29 23:10:19.610,2022-07-29 23:13:04.410,148880,1,7.98565022421527,8.3,35457.399103139,43000,2594.17605381166,3458.68,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
81.581184,2500,2,2022-07-29 23:13:04.410,2022-07-29 23:14:25.991,148772,1,16.2887755102041,16.8,37010.2040816327,39000,2667.78183673469,3108.19,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
54.574456,2500,3,2022-07-29 23:14:25.991,2022-07-29 23:15:20.566,146860,1,24.5576576576576,25.1,39369.3693693694,41000,2814.06594594595,3258.73,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
41.007634,2500,4,2022-07-29 23:15:20.566,2022-07-29 23:16:01.574,148752,1,32.9578947368421,33.3,41684.2105263158,43000,2895.35052631579,3216.58,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
32.962894,2500,5,2022-07-29 23:16:01.574,2022-07-29 23:16:34.536,146720,1,41.0393939393939,41.8,43363.6363636364,44000,3094.38515151515,3400.02,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
27.417872,2500,6,2022-07-29 23:16:34.537,2022-07-29 23:17:01.954,142580,1,49.9,50.2,43666.6666666667,44000,3400.32333333333,3400.71,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
34.208894,2500,7,2022-07-29 23:17:01.954,2022-07-29 23:17:36.163,148932,1,42.4016949152543,58.5,42762.7118644068,45000,3151.21966101695,3400.51,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
29.957377,2500,8,2022-07-29 23:17:36.163,2022-07-29 23:18:06.121,147072,1,62.5333333333333,66.3,43333.3333333333,44000,3311.12,3400.03,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
26.818819,2500,9,2022-07-29 23:18:06.121,2022-07-29 23:18:32.940,148872,1,62.053125,75.1,43718.75,44000,3385.526875,3400.46,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
27.537159,2500,10,2022-07-29 23:18:32.940,2022-07-29 23:19:00.477,148488,1,72.7948275862069,83.7,43413.7931034483,45000,3380.36655172414,3483.63,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
26.678321,2500,11,2022-07-29 23:19:00.477,2022-07-29 23:19:27.155,148852,1,82.9781818181818,92.1,43418.1818181818,44000,3383.36127272727,3400.09,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
28.792389,2500,12,2022-07-29 23:19:27.155,2022-07-29 23:19:55.947,148416,1,96.635,98.6,42875,44000,3384.4115,3400.04,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
309.911684,3000,1,2022-07-29 23:19:56.017,2022-07-29 23:25:05.929,213408,2,7.96651376146784,8.3,35451.8348623853,40000,2564.75802752293,3142.05,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
154.577136,3000,2,2022-07-29 23:25:05.929,2022-07-29 23:27:40.506,213332,2,16.2894339622642,16.9,37218.8679245283,40000,2680.82611320755,3267.09,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
104.275868,3000,3,2022-07-29 23:27:40.506,2022-07-29 23:29:24.782,213368,2,24.363354037267,25.3,39310.5590062112,41000,2893.81751552795,3325.01,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
78.535646,3000,4,2022-07-29 23:29:24.782,2022-07-29 23:30:43.318,213272,2,32.7268041237113,33.5,40216.4948453608,42000,3116.46484536082,3483.46,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
62.900415,3000,5,2022-07-29 23:30:43.318,2022-07-29 23:31:46.218,213312,2,40.0864406779661,41.8,41745.7627118644,44000,3151.10661016949,3441.75,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
52.780435,3000,6,2022-07-29 23:31:46.218,2022-07-29 23:32:38.999,213364,2,49.1018018018018,50.2,43549.5495495496,45000,3379.91162162162,3402.76,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
64.676991,3000,7,2022-07-29 23:32:38.999,2022-07-29 23:33:43.676,213236,2,31.7235294117647,58.5,41044.1176470588,45000,2982.69382352941,3400.52,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
56.805008,3000,8,2022-07-29 23:33:43.676,2022-07-29 23:34:40.481,213384,2,55.9191489361702,66.7,42425.5319148936,44000,3263.93021276596,3400.56,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
52.398211,3000,9,2022-07-29 23:34:40.481,2022-07-29 23:35:32.879,213356,2,65.7290909090909,75.1,44145.4545454545,46000,3390.48227272727,3400.58,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
52.2966,3000,10,2022-07-29 23:35:32.879,2022-07-29 23:36:25.176,213320,2,65.5377049180328,83.3,44475.4098360656,46000,3324.34508196721,3400.08,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
52.074108,3000,11,2022-07-29 23:36:25.176,2022-07-29 23:37:17.250,213384,2,81.1952830188679,91.7,44858.4905660377,46000,3355.77113207547,3400.13,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
53.127682,3000,12,2022-07-29 23:37:17.250,2022-07-29 23:38:10.377,213420,2,95.7534246575343,98.5,44534.2465753425,46000,3383.12931506849,3400.04,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
313.753101,3000,1,2022-07-29 23:38:10.377,2022-07-29 23:43:24.131,211632,2,7.9981481481481,8.7,35675.9259259259,42000,2575.5824537037,3425,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
156.620665,3000,2,2022-07-29 23:43:24.131,2022-07-29 23:46:00.751,211640,2,16.2670781893005,16.8,35551.4403292181,37000,2694.89588477366,3309.07,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
104.706961,3000,3,2022-07-29 23:46:00.751,2022-07-29 23:47:45.458,213348,2,24.4008196721311,25.1,38278.6885245902,39000,2857.38418032787,3191.8,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
78.565817,3000,4,2022-07-29 23:47:45.458,2022-07-29 23:49:04.024,213388,2,32.5809248554913,33.5,40658.9595375723,42000,3062.58011560694,3483.64,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
62.882754,3000,5,2022-07-29 23:49:04.024,2022-07-29 23:50:06.907,213340,2,40.8554744525548,41.8,43919.7080291971,46000,3161.53759124088,3442.2,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
52.701261,3000,6,2022-07-29 23:50:06.907,2022-07-29 23:50:59.608,206940,2,49.5720588235294,50.2,44691.1764705882,46000,3387.75705882353,3402.17,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
64.880783,3000,7,2022-07-29 23:50:59.608,2022-07-29 23:52:04.489,213196,2,41.7469565217391,58.5,43547.8260869565,46000,3122.71817391304,3400.6,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
56.928152,3000,8,2022-07-29 23:52:04.489,2022-07-29 23:53:01.417,213408,2,55.124,66.8,43688,45000,3281.06448,3483.35,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
50.756772,3000,9,2022-07-29 23:53:01.417,2022-07-29 23:53:52.174,210388,2,72.5194444444444,75.1,43333.3333333333,44000,3389.8275,3400.13,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
51.984823,3000,10,2022-07-29 23:53:52.174,2022-07-29 23:54:44.159,213136,2,72.0409090909091,83.5,43881.8181818182,45000,3345.33772727273,3400.08,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
51.504095,3000,11,2022-07-29 23:54:44.159,2022-07-29 23:55:35.663,213352,2,83.4121495327102,91.7,43588.785046729,45000,3382.43448598131,3441.91,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
52.489211,3000,12,2022-07-29 23:55:35.663,2022-07-29 23:56:28.152,213328,2,96.8738095238095,98.5,43404.7619047619,44000,3400.02642857143,3400.07,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
536.114532,3500,1,2022-07-29 23:56:28.248,2022-07-30 00:05:24.363,289472,3,7.99948519948511,8.7,34969.111969112,40000,2601.02574002574,3250.49,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
268.190465,3500,2,2022-07-30 00:05:24.363,2022-07-30 00:09:52.553,289568,3,16.1357647058823,16.9,35312.9411764706,37000,2675.69037647059,3366.73,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
176.829985,3500,3,2022-07-30 00:09:52.553,2022-07-30 00:12:49.383,289556,3,24.5848184818482,25.1,38844.8844884488,40000,2882.86382838284,3400.54,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
134.362795,3500,4,2022-07-30 00:12:49.383,2022-07-30 00:15:03.746,289084,3,32.9409090909091,33.5,41512.987012987,43000,3035.79077922078,3483.26,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
107.574397,3500,5,2022-07-30 00:15:03.746,2022-07-30 00:16:51.321,289552,3,40.6672955974844,41.8,43213.8364779874,45000,3185.93685534591,3446.44,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
90.081742,3500,6,2022-07-30 00:16:51.321,2022-07-30 00:18:21.402,285396,3,49.3415730337079,50.2,43865.1685393258,45000,3379.45842696629,3400.79,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
109.384544,3500,7,2022-07-30 00:18:21.402,2022-07-30 00:20:10.787,288036,3,49.9959459459459,58.5,43243.2432432432,45000,3276.92324324324,3400.65,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
96.385954,3500,8,2022-07-30 00:20:10.787,2022-07-30 00:21:47.173,289536,3,54.3225988700565,66.8,43225.988700565,45000,3283.05468926554,3483.58,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
86.324283,3500,9,2022-07-30 00:21:47.173,2022-07-30 00:23:13.497,289584,3,66.4874285714286,75.1,44040,46000,3392.56714285715,3400.83,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
88.309811,3500,10,2022-07-30 00:23:13.497,2022-07-30 00:24:41.807,289508,3,80.8609756097561,83.7,44739.837398374,46000,3394.40422764228,3441.73,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
86.992532,3500,11,2022-07-30 00:24:41.807,2022-07-30 00:26:08.800,273588,3,90.9112359550562,91.7,44808.988764045,47000,3400.02775280899,3400.08,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
88.772334,3500,12,2022-07-30 00:26:08.800,2022-07-30 00:27:37.572,289604,3,96.5212389380531,98.6,44725.6637168142,46000,3400.10176991151,3408.73,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
532.565716,3500,1,2022-07-30 00:27:37.572,2022-07-30 00:36:30.138,289464,3,8.00055865921779,8.7,35212.2905027933,42000,2589.29448324022,3225.01,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
268.323312,3500,2,2022-07-30 00:36:30.138,2022-07-30 00:40:58.461,289276,3,16.2745098039216,16.9,36747.8991596639,39000,2687.91857142857,3291.56,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
179.071765,3500,3,2022-07-30 00:40:58.461,2022-07-30 00:43:57.533,287464,3,24.60830449827,25.1,38000,40000,2885.8546366782,3416.99,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
134.284784,3500,4,2022-07-30 00:43:57.533,2022-07-30 00:46:11.818,289568,3,32.4883248730965,33.5,40649.7461928934,43000,3046.71604060914,3442.21,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
107.78128,3500,5,2022-07-30 00:46:11.818,2022-07-30 00:47:59.599,289596,3,40.3280487804879,41.8,43493.9024390244,45000,3179.71664634146,3442.4,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
90.441883,3500,6,2022-07-30 00:47:59.599,2022-07-30 00:49:30.041,289576,3,49.0807486631016,50.2,45550.8021390374,47000,3380.95957219251,3403.56,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
110.713737,3500,7,2022-07-30 00:49:30.041,2022-07-30 00:51:20.754,289580,3,45.04009009009,58.5,43873.8738738739,47000,3152.77635135135,3400.63,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
96.398048,3500,8,2022-07-30 00:51:20.755,2022-07-30 00:52:57.153,289512,3,50.2173228346457,66.8,44039.3700787402,46000,3240.49181102362,3442.37,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
86.880126,3500,9,2022-07-30 00:52:57.153,2022-07-30 00:54:24.033,289588,3,66.3803468208093,75.2,43919.0751445087,45000,3384.65161849711,3400.48,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
88.250737,3500,10,2022-07-30 00:54:24.033,2022-07-30 00:55:52.283,289492,3,71.9738636363636,83.4,43829.5454545455,45000,3341.51806818182,3400.21,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
87.485992,3500,11,2022-07-30 00:55:52.283,2022-07-30 00:57:19.769,288776,3,90.1202702702702,92.1,44216.2162162162,45000,3396.87587837839,3400.08,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
89.067721,3500,12,2022-07-30 00:57:19.769,2022-07-30 00:58:48.837,289560,3,94.8867924528302,98.5,44603.7735849057,46000,3394.68018867924,3400.06,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
834.606899,4000,1,2022-07-30 00:58:48.965,2022-07-30 01:12:43.572,377576,4,8.00673499267944,8.7,35632.5036603221,41000,2594.95811127379,3300.83,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
413.418942,4000,2,2022-07-30 01:12:43.572,2022-07-30 01:19:36.991,376548,4,16.2940520446096,16.9,36379.1821561338,38000,2686.51436802974,3207.84,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
277.146323,4000,3,2022-07-30 01:19:36.991,2022-07-30 01:24:14.137,377348,4,24.6051515151516,25.1,38451.5151515152,41000,2864.94275757576,3483.3,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
208.787838,4000,4,2022-07-30 01:24:14.137,2022-07-30 01:27:42.925,377532,4,32.7386842105263,33.5,41089.4736842105,43000,3069.91560526316,3483.8,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
168.032418,4000,5,2022-07-30 01:27:42.925,2022-07-30 01:30:30.957,377496,4,40.8127516778524,41.8,42328.8590604027,45000,3163.83647651006,3444.22,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
140.866371,4000,6,2022-07-30 01:30:30.957,2022-07-30 01:32:51.824,377528,4,48.8647435897436,50.2,44538.4615384615,46000,3367.23666666667,3400.84,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
171.280448,4000,7,2022-07-30 01:32:51.824,2022-07-30 01:35:43.104,376124,4,45.8227091633465,58.5,44223.1075697211,47000,3218.13505976096,3401.08,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
150.163138,4000,8,2022-07-30 01:35:43.104,2022-07-30 01:38:13.267,377528,4,57.8847222222222,66.8,44430.5555555556,46000,3308.10604166667,3400.33,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
135.041874,4000,9,2022-07-30 01:38:13.267,2022-07-30 01:40:28.309,376640,4,68.9402489626556,75.1,44012.4481327801,45000,3396.2765560166,3401.1,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
136.760502,4000,10,2022-07-30 01:40:28.309,2022-07-30 01:42:45.070,377088,4,68.9651428571428,83.4,43822.8571428571,46000,3352.76674285715,3400.32,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
137.886969,4000,11,2022-07-30 01:42:45.070,2022-07-30 01:45:02.957,370960,4,90.8248407643312,91.7,44535.0318471338,47000,3400.02738853504,3400.05,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
138.519123,4000,12,2022-07-30 01:45:02.957,2022-07-30 01:47:21.476,377572,4,97.0739583333334,98.5,44666.6666666667,46000,3400.02625,3400.07,OMP_NO_RECURSIVO,DDR3,HDD,6,Intel(R) Core(TM) i7-4930K
